Time	Node	Type	Packets	
25	bb-2	CacheMisses	153
25	bb-3	CacheHits	44
25	bb-3	CacheMisses	48
25	bb-4	CacheHits	51
25	bb-4	CacheMisses	152
25	bb-5	CacheHits	36
25	bb-5	CacheMisses	48
25	bb-6	CacheHits	50
25	bb-6	CacheMisses	44
25	bb-7	CacheHits	46
25	bb-7	CacheMisses	93
25	bb-8	CacheHits	42
25	bb-8	CacheMisses	112
25	cgw-1	CacheHits	48
25	cgw-1	CacheMisses	36
25	cgw-2	CacheHits	48
25	cgw-2	CacheMisses	47
25	cgw-3	CacheHits	0
25	cgw-3	CacheMisses	51
25	cgw-4	CacheHits	48
25	cgw-4	CacheMisses	43
25	cgw-5	CacheHits	0
25	cgw-5	CacheMisses	92
25	cgw-6	CacheHits	49
25	cgw-6	CacheMisses	46
25	cgw-7	CacheHits	0
25	cgw-7	CacheMisses	56
25	cgw-8	CacheHits	0
25	cgw-8	CacheMisses	113
25	leaf-1	CacheHits	0
25	leaf-1	CacheMisses	36
25	leaf-2	CacheHits	0
25	leaf-2	CacheMisses	48
25	leaf-3	CacheHits	0
25	leaf-3	CacheMisses	48
25	leaf-4	CacheHits	0
25	leaf-4	CacheMisses	47
25	leaf-5	CacheHits	0
25	leaf-5	CacheMisses	51
25	leaf-6	CacheHits	0
25	leaf-6	CacheMisses	0
25	leaf-7	CacheHits	0
25	leaf-7	CacheMisses	48
25	leaf-8	CacheHits	0
25	leaf-8	CacheMisses	42
25	leaf-9	CacheHits	0
25	leaf-9	CacheMisses	49
25	leaf-10	CacheHits	0
25	leaf-10	CacheMisses	42
25	leaf-11	CacheHits	0
25	leaf-11	CacheMisses	49
25	leaf-12	CacheHits	0
25	leaf-12	CacheMisses	46
25	leaf-13	CacheHits	0
25	leaf-13	CacheMisses	0
25	leaf-14	CacheHits	0
25	leaf-14	CacheMisses	56
25	leaf-15	CacheHits	0
25	leaf-15	CacheMisses	48
25	leaf-16	CacheHits	0
25	leaf-16	CacheMisses	65
25.5	gw-root	CacheHits	0
25.5	gw-root	CacheMisses	128
25.5	bb-1	CacheHits	15
25.5	bb-1	CacheMisses	129
25.5	bb-2	CacheHits	69
25.5	bb-2	CacheMisses	130
25.5	bb-3	CacheHits	76
25.5	bb-3	CacheMisses	59
25.5	bb-4	CacheHits	40
25.5	bb-4	CacheMisses	126
25.5	bb-5	CacheHits	7
25.5	bb-5	CacheMisses	97
25.5	bb-6	CacheHits	52
25.5	bb-6	CacheMisses	41
25.5	bb-7	CacheHits	52
25.5	bb-7	CacheMisses	66
25.5	bb-8	CacheHits	10
25.5	bb-8	CacheMisses	88
25.5	cgw-1	CacheHits	56
25.5	cgw-1	CacheMisses	53
25.5	cgw-2	CacheHits	53
25.5	cgw-2	CacheMisses	56
25.5	cgw-3	CacheHits	0
25.5	cgw-3	CacheMisses	58
25.5	cgw-4	CacheHits	55
25.5	cgw-4	CacheMisses	41
25.5	cgw-5	CacheHits	0
25.5	cgw-5	CacheMisses	85
25.5	cgw-6	CacheHits	53
25.5	cgw-6	CacheMisses	47
25.5	cgw-7	CacheHits	0
25.5	cgw-7	CacheMisses	48
25.5	cgw-8	CacheHits	0
25.5	cgw-8	CacheMisses	87
25.5	leaf-1	CacheHits	0
25.5	leaf-1	CacheMisses	53
25.5	leaf-2	CacheHits	0
25.5	leaf-2	CacheMisses	56
25.5	leaf-3	CacheHits	0
25.5	leaf-3	CacheMisses	53
25.5	leaf-4	CacheHits	0
25.5	leaf-4	CacheMisses	57
25.5	leaf-5	CacheHits	0
25.5	leaf-5	CacheMisses	57
25.5	leaf-6	CacheHits	0
25.5	leaf-6	CacheMisses	0
25.5	leaf-7	CacheHits	0
25.5	leaf-7	CacheMisses	55
25.5	leaf-8	CacheHits	0
25.5	leaf-8	CacheMisses	41
25.5	leaf-9	CacheHits	0
25.5	leaf-9	CacheMisses	50
25.5	leaf-10	CacheHits	0
25.5	leaf-10	CacheMisses	36
25.5	leaf-11	CacheHits	0
25.5	leaf-11	CacheMisses	53
25.5	leaf-12	CacheHits	0
25.5	leaf-12	CacheMisses	47
25.5	leaf-13	CacheHits	0
25.5	leaf-13	CacheMisses	0
25.5	leaf-14	CacheHits	0
25.5	leaf-14	CacheMisses	47
25.5	leaf-15	CacheHits	0
25.5	leaf-15	CacheMisses	46
25.5	leaf-16	CacheHits	0
25.5	leaf-16	CacheMisses	42
26	gw-root	CacheHits	0
26	gw-root	CacheMisses	162
26	bb-1	CacheHits	24
26	bb-1	CacheMisses	162
26	bb-2	CacheHits	111
26	bb-2	CacheMisses	162
26	bb-3	CacheHits	9
26	bb-3	CacheMisses	104
26	bb-4	CacheHits	6
26	bb-4	CacheMisses	144
26	bb-5	CacheHits	0
26	bb-5	CacheMisses	104
26	bb-6	CacheHits	0
26	bb-6	CacheMisses	56
26	bb-7	CacheHits	66
26	bb-7	CacheMisses	44
26	bb-8	CacheHits	34
26	bb-8	CacheMisses	100
26	cgw-1	CacheHits	48
26	cgw-1	CacheMisses	50
26	cgw-2	CacheHits	54
26	cgw-2	CacheMisses	51
26	cgw-3	CacheHits	0
26	cgw-3	CacheMisses	50
26	cgw-4	CacheHits	50
26	cgw-4	CacheMisses	58
26	cgw-5	CacheHits	20
26	cgw-5	CacheMisses	70
26	cgw-6	CacheHits	52
26	cgw-6	CacheMisses	46
26	cgw-7	CacheHits	0
26	cgw-7	CacheMisses	45
26	cgw-8	CacheHits	0
26	cgw-8	CacheMisses	101
26	leaf-1	CacheHits	0
26	leaf-1	CacheMisses	50
26	leaf-2	CacheHits	0
26	leaf-2	CacheMisses	48
26	leaf-3	CacheHits	0
26	leaf-3	CacheMisses	55
26	leaf-4	CacheHits	0
26	leaf-4	CacheMisses	51
26	leaf-5	CacheHits	0
26	leaf-5	CacheMisses	50
26	leaf-6	CacheHits	0
26	leaf-6	CacheMisses	0
26	leaf-7	CacheHits	0
26	leaf-7	CacheMisses	50
26	leaf-8	CacheHits	0
26	leaf-8	CacheMisses	59
26	leaf-9	CacheHits	0
26	leaf-9	CacheMisses	45
26	leaf-10	CacheHits	0
26	leaf-10	CacheMisses	45
26	leaf-11	CacheHits	0
26	leaf-11	CacheMisses	56
26	leaf-12	CacheHits	0
26	leaf-12	CacheMisses	43
26	leaf-13	CacheHits	0
26	leaf-13	CacheMisses	0
26	leaf-14	CacheHits	0
26	leaf-14	CacheMisses	45
26	leaf-15	CacheHits	0
26	leaf-15	CacheMisses	51
26	leaf-16	CacheHits	0
26	leaf-16	CacheMisses	51
26.5	gw-root	CacheHits	0
26.5	gw-root	CacheMisses	132
26.5	bb-1	CacheHits	8
26.5	bb-1	CacheMisses	131
26.5	bb-2	CacheHits	102
26.5	bb-2	CacheMisses	135
26.5	bb-3	CacheHits	94
26.5	bb-3	CacheMisses	68
26.5	bb-4	CacheHits	3
26.5	bb-4	CacheMisses	150
26.5	bb-5	CacheHits	0
26.5	bb-5	CacheMisses	84
26.5	bb-6	CacheHits	37
26.5	bb-6	CacheMisses	67
26.5	bb-7	CacheHits	61
26.5	bb-7	CacheMisses	50
26.5	bb-8	CacheHits	22
26.5	bb-8	CacheMisses	101
26.5	cgw-1	CacheHits	52
26.5	cgw-1	CacheMisses	46
26.5	cgw-2	CacheHits	54
26.5	cgw-2	CacheMisses	37
26.5	cgw-3	CacheHits	0
26.5	cgw-3	CacheMisses	56
26.5	cgw-4	CacheHits	44
26.5	cgw-4	CacheMisses	66
26.5	cgw-5	CacheHits	35
26.5	cgw-5	CacheMisses	61
26.5	cgw-6	CacheHits	45
26.5	cgw-6	CacheMisses	50
26.5	cgw-7	CacheHits	0
26.5	cgw-7	CacheMisses	50
26.5	cgw-8	CacheHits	0
26.5	cgw-8	CacheMisses	101
26.5	leaf-1	CacheHits	0
26.5	leaf-1	CacheMisses	46
26.5	leaf-2	CacheHits	0
26.5	leaf-2	CacheMisses	53
26.5	leaf-3	CacheHits	0
26.5	leaf-3	CacheMisses	55
26.5	leaf-4	CacheHits	0
26.5	leaf-4	CacheMisses	38
26.5	leaf-5	CacheHits	0
26.5	leaf-5	CacheMisses	56
26.5	leaf-6	CacheHits	0
26.5	leaf-6	CacheMisses	0
26.5	leaf-7	CacheHits	0
26.5	leaf-7	CacheMisses	45
26.5	leaf-8	CacheHits	0
26.5	leaf-8	CacheMisses	65
26.5	leaf-9	CacheHits	0
26.5	leaf-9	CacheMisses	46
26.5	leaf-10	CacheHits	0
26.5	leaf-10	CacheMisses	50
26.5	leaf-11	CacheHits	0
26.5	leaf-11	CacheMisses	50
26.5	leaf-12	CacheHits	0
26.5	leaf-12	CacheMisses	45
26.5	leaf-13	CacheHits	0
26.5	leaf-13	CacheMisses	0
26.5	leaf-14	CacheHits	0
26.5	leaf-14	CacheMisses	51
26.5	leaf-15	CacheHits	0
26.5	leaf-15	CacheMisses	45
26.5	leaf-16	CacheHits	0
26.5	leaf-16	CacheMisses	54
27	gw-root	CacheHits	0
27	gw-root	CacheMisses	145
27	bb-1	CacheHits	9
27	bb-1	CacheMisses	145
27	bb-2	CacheHits	66
27	bb-2	CacheMisses	147
27	bb-3	CacheHits	101
27	bb-3	CacheMisses	54
27	bb-4	CacheHits	11
27	bb-4	CacheMisses	150
27	bb-5	CacheHits	0
27	bb-5	CacheMisses	105
27	bb-6	CacheHits	49
27	bb-6	CacheMisses	49
27	bb-7	CacheHits	51
27	bb-7	CacheMisses	48
27	bb-8	CacheHits	44
27	bb-8	CacheMisses	100
27	cgw-1	CacheHits	52
27	cgw-1	CacheMisses	52
27	cgw-2	CacheHits	48
27	cgw-2	CacheMisses	55
27	cgw-3	CacheHits	0
27	cgw-3	CacheMisses	49
27	cgw-4	CacheHits	55
27	cgw-4	CacheMisses	50
27	cgw-5	CacheHits	20
27	cgw-5	CacheMisses	75
27	cgw-6	CacheHits	43
27	cgw-6	CacheMisses	46
27	cgw-7	CacheHits	0
27	cgw-7	CacheMisses	57
27	cgw-8	CacheHits	0
27	cgw-8	CacheMisses	98
27	leaf-1	CacheHits	0
27	leaf-1	CacheMisses	53
27	leaf-2	CacheHits	0
27	leaf-2	CacheMisses	51
27	leaf-3	CacheHits	0
27	leaf-3	CacheMisses	46
27	leaf-4	CacheHits	0
27	leaf-4	CacheMisses	53
27	leaf-5	CacheHits	0
27	leaf-5	CacheMisses	49
27	leaf-6	CacheHits	0
27	leaf-6	CacheMisses	0
27	leaf-7	CacheHits	0
27	leaf-7	CacheMisses	55
27	leaf-8	CacheHits	0
27	leaf-8	CacheMisses	50
27	leaf-9	CacheHits	0
27	leaf-9	CacheMisses	46
27	leaf-10	CacheHits	0
27	leaf-10	CacheMisses	50
27	leaf-11	CacheHits	0
27	leaf-11	CacheMisses	47
27	leaf-12	CacheHits	0
27	leaf-12	CacheMisses	43
27	leaf-13	CacheHits	0
27	leaf-13	CacheMisses	0
27	leaf-14	CacheHits	0
27	leaf-14	CacheMisses	56
27	leaf-15	CacheHits	0
27	leaf-15	CacheMisses	51
27	leaf-16	CacheHits	0
27	leaf-16	CacheMisses	47
27.5	gw-root	CacheHits	0
27.5	gw-root	CacheMisses	103
27.5	bb-1	CacheHits	12
27.5	bb-1	CacheMisses	104
27.5	bb-2	CacheHits	54
27.5	bb-2	CacheMisses	111
27.5	bb-3	CacheHits	85
27.5	bb-3	CacheMisses	41
27.5	bb-4	CacheHits	27
27.5	bb-4	CacheMisses	113
27.5	bb-5	CacheHits	17
27.5	bb-5	CacheMisses	80
27.5	bb-6	CacheHits	43
27.5	bb-6	CacheMisses	43
27.5	bb-7	CacheHits	63
27.5	bb-7	CacheMisses	41
27.5	bb-8	CacheHits	37
27.5	bb-8	CacheMisses	94
27.5	cgw-1	CacheHits	54
27.5	cgw-1	CacheMisses	57
27.5	cgw-2	CacheHits	55
27.5	cgw-2	CacheMisses	41
27.5	cgw-3	CacheHits	0
27.5	cgw-3	CacheMisses	43
27.5	cgw-4	CacheHits	50
27.5	cgw-4	CacheMisses	42
27.5	cgw-5	CacheHits	19
27.5	cgw-5	CacheMisses	63
27.5	cgw-6	CacheHits	39
27.5	cgw-6	CacheMisses	46
27.5	cgw-7	CacheHits	0
27.5	cgw-7	CacheMisses	45
27.5	cgw-8	CacheHits	0
27.5	cgw-8	CacheMisses	92
27.5	leaf-1	CacheHits	0
27.5	leaf-1	CacheMisses	56
27.5	leaf-2	CacheHits	0
27.5	leaf-2	CacheMisses	54
27.5	leaf-3	CacheHits	0
27.5	leaf-3	CacheMisses	55
27.5	leaf-4	CacheHits	0
27.5	leaf-4	CacheMisses	43
27.5	leaf-5	CacheHits	0
27.5	leaf-5	CacheMisses	44
27.5	leaf-6	CacheHits	0
27.5	leaf-6	CacheMisses	0
27.5	leaf-7	CacheHits	0
27.5	leaf-7	CacheMisses	50
27.5	leaf-8	CacheHits	0
27.5	leaf-8	CacheMisses	43
27.5	leaf-9	CacheHits	0
27.5	leaf-9	CacheMisses	46
27.5	leaf-10	CacheHits	0
27.5	leaf-10	CacheMisses	34
27.5	leaf-11	CacheHits	0
27.5	leaf-11	CacheMisses	45
27.5	leaf-12	CacheHits	0
27.5	leaf-12	CacheMisses	57
27.5	leaf-13	CacheHits	0
27.5	leaf-13	CacheMisses	0
27.5	leaf-14	CacheHits	0
27.5	leaf-14	CacheMisses	46
27.5	leaf-15	CacheHits	0
27.5	leaf-15	CacheMisses	42
27.5	leaf-16	CacheHits	0
27.5	leaf-16	CacheMisses	49
28	gw-root	CacheHits	0
28	gw-root	CacheMisses	106
28	bb-1	CacheHits	20
28	bb-1	CacheMisses	104
28	bb-2	CacheHits	86
28	bb-2	CacheMisses	112
28	bb-3	CacheHits	55
28	bb-3	CacheMisses	64
28	bb-4	CacheHits	36
28	bb-4	CacheMisses	126
28	bb-5	CacheHits	43
28	bb-5	CacheMisses	72
28	bb-6	CacheHits	51
28	bb-6	CacheMisses	47
28	bb-7	CacheHits	65
28	bb-7	CacheMisses	62
28	bb-8	CacheHits	42
28	bb-8	CacheMisses	95
28	cgw-1	CacheHits	47
28	cgw-1	CacheMisses	49
28	cgw-2	CacheHits	53
28	cgw-2	CacheMisses	64
28	cgw-3	CacheHits	0
28	cgw-3	CacheMisses	50
28	cgw-4	CacheHits	43
28	cgw-4	CacheMisses	46
28	cgw-5	CacheHits	39
28	cgw-5	CacheMisses	61
28	cgw-6	CacheHits	12
28	cgw-6	CacheMisses	62
28	cgw-7	CacheHits	0
28	cgw-7	CacheMisses	47
28	cgw-8	CacheHits	0
28	cgw-8	CacheMisses	90
28	leaf-1	CacheHits	0
28	leaf-1	CacheMisses	50
28	leaf-2	CacheHits	0
28	leaf-2	CacheMisses	47
28	leaf-3	CacheHits	0
28	leaf-3	CacheMisses	54
28	leaf-4	CacheHits	0
28	leaf-4	CacheMisses	64
28	leaf-5	CacheHits	0
28	leaf-5	CacheMisses	51
28	leaf-6	CacheHits	0
28	leaf-6	CacheMisses	0
28	leaf-7	CacheHits	0
28	leaf-7	CacheMisses	42
28	leaf-8	CacheHits	0
28	leaf-8	CacheMisses	46
28	leaf-9	CacheHits	0
28	leaf-9	CacheMisses	44
28	leaf-10	CacheHits	0
28	leaf-10	CacheMisses	57
28	leaf-11	CacheHits	0
28	leaf-11	CacheMisses	53
28	leaf-12	CacheHits	0
28	leaf-12	CacheMisses	62
28	leaf-13	CacheHits	0
28	leaf-13	CacheMisses	0
28	leaf-14	CacheHits	0
28	leaf-14	CacheMisses	46
28	leaf-15	CacheHits	0
28	leaf-15	CacheMisses	44
28	leaf-16	CacheHits	0
28	leaf-16	CacheMisses	45
28.5	gw-root	CacheHits	12
28.5	gw-root	CacheMisses	122
28.5	bb-1	CacheHits	22
28.5	bb-1	CacheMisses	134
28.5	bb-2	CacheHits	55
28.5	bb-2	CacheMisses	149
28.5	bb-3	CacheHits	70
28.5	bb-3	CacheMisses	56
28.5	bb-4	CacheHits	32
28.5	bb-4	CacheMisses	143
28.5	bb-5	CacheHits	39
28.5	bb-5	CacheMisses	74
28.5	bb-6	CacheHits	51
28.5	bb-6	CacheMisses	54
28.5	bb-7	CacheHits	76
28.5	bb-7	CacheMisses	66
28.5	bb-8	CacheHits	28
28.5	bb-8	CacheMisses	96
28.5	cgw-1	CacheHits	58
28.5	cgw-1	CacheMisses	57
28.5	cgw-2	CacheHits	52
28.5	cgw-2	CacheMisses	55
28.5	cgw-3	CacheHits	0
28.5	cgw-3	CacheMisses	52
28.5	cgw-4	CacheHits	53
28.5	cgw-4	CacheMisses	55
28.5	cgw-5	CacheHits	0
28.5	cgw-5	CacheMisses	104
28.5	cgw-6	CacheHits	49
28.5	cgw-6	CacheMisses	53
28.5	cgw-7	CacheHits	0
28.5	cgw-7	CacheMisses	55
28.5	cgw-8	CacheHits	0
28.5	cgw-8	CacheMisses	102
28.5	leaf-1	CacheHits	0
28.5	leaf-1	CacheMisses	57
28.5	leaf-2	CacheHits	0
28.5	leaf-2	CacheMisses	58
28.5	leaf-3	CacheHits	0
28.5	leaf-3	CacheMisses	52
28.5	leaf-4	CacheHits	0
28.5	leaf-4	CacheMisses	53
28.5	leaf-5	CacheHits	0
28.5	leaf-5	CacheMisses	52
28.5	leaf-6	CacheHits	0
28.5	leaf-6	CacheMisses	0
28.5	leaf-7	CacheHits	0
28.5	leaf-7	CacheMisses	53
28.5	leaf-8	CacheHits	0
28.5	leaf-8	CacheMisses	55
28.5	leaf-9	CacheHits	0
28.5	leaf-9	CacheMisses	40
28.5	leaf-10	CacheHits	0
28.5	leaf-10	CacheMisses	64
28.5	leaf-11	CacheHits	0
28.5	leaf-11	CacheMisses	49
28.5	leaf-12	CacheHits	0
28.5	leaf-12	CacheMisses	53
28.5	leaf-13	CacheHits	0
28.5	leaf-13	CacheMisses	0
28.5	leaf-14	CacheHits	0
28.5	leaf-14	CacheMisses	55
28.5	leaf-15	CacheHits	0
28.5	leaf-15	CacheMisses	61
28.5	leaf-16	CacheHits	0
28.5	leaf-16	CacheMisses	44
29	gw-root	CacheHits	2
29	gw-root	CacheMisses	190
29	bb-1	CacheHits	26
29	bb-1	CacheMisses	195
29	bb-2	CacheHits	46
29	bb-2	CacheMisses	197
29	bb-3	CacheHits	54
29	bb-3	CacheMisses	49
29	bb-4	CacheHits	10
29	bb-4	CacheMisses	202
29	bb-5	CacheHits	35
29	bb-5	CacheMisses	52
29	bb-6	CacheHits	45
29	bb-6	CacheMisses	50
29	bb-7	CacheHits	15
29	bb-7	CacheMisses	96
29	bb-8	CacheHits	32
29	bb-8	CacheMisses	107
29	cgw-1	CacheHits	50
29	cgw-1	CacheMisses	38
29	cgw-2	CacheHits	54
29	cgw-2	CacheMisses	49
29	cgw-3	CacheHits	0
29	cgw-3	CacheMisses	44
29	cgw-4	CacheHits	48
29	cgw-4	CacheMisses	50
29	cgw-5	CacheHits	0
29	cgw-5	CacheMisses	89
29	cgw-6	CacheHits	42
29	cgw-6	CacheMisses	49
29	cgw-7	CacheHits	0
29	cgw-7	CacheMisses	52
29	cgw-8	CacheHits	0
29	cgw-8	CacheMisses	91
29	leaf-1	CacheHits	0
29	leaf-1	CacheMisses	37
29	leaf-2	CacheHits	0
29	leaf-2	CacheMisses	50
29	leaf-3	CacheHits	0
29	leaf-3	CacheMisses	54
29	leaf-4	CacheHits	0
29	leaf-4	CacheMisses	51
29	leaf-5	CacheHits	0
29	leaf-5	CacheMisses	43
29	leaf-6	CacheHits	0
29	leaf-6	CacheMisses	0
29	leaf-7	CacheHits	0
29	leaf-7	CacheMisses	49
29	leaf-8	CacheHits	0
29	leaf-8	CacheMisses	51
29	leaf-9	CacheHits	0
29	leaf-9	CacheMisses	47
29	leaf-10	CacheHits	0
29	leaf-10	CacheMisses	43
29	leaf-11	CacheHits	0
29	leaf-11	CacheMisses	56
29	leaf-12	CacheHits	0
29	leaf-12	CacheMisses	49
29	leaf-13	CacheHits	0
29	leaf-13	CacheMisses	0
29	leaf-14	CacheHits	0
29	leaf-14	CacheMisses	52
29	leaf-15	CacheHits	0
29	leaf-15	CacheMisses	37
29	leaf-16	CacheHits	0
29	leaf-16	CacheMisses	53
29.5	gw-root	CacheHits	0
29.5	gw-root	CacheMisses	178
29.5	bb-1	CacheHits	6
29.5	bb-1	CacheMisses	177
29.5	bb-2	CacheHits	46
29.5	bb-2	CacheMisses	178
29.5	bb-3	CacheHits	74
29.5	bb-3	CacheMisses	41
29.5	bb-4	CacheHits	15
29.5	bb-4	CacheMisses	184
29.5	bb-5	CacheHits	36
29.5	bb-5	CacheMisses	62
29.5	bb-6	CacheHits	42
29.5	bb-6	CacheMisses	55
29.5	bb-7	CacheHits	37
29.5	bb-7	CacheMisses	89
29.5	bb-8	CacheHits	50
29.5	bb-8	CacheMisses	94
29.5	cgw-1	CacheHits	43
29.5	cgw-1	CacheMisses	57
29.5	cgw-2	CacheHits	53
29.5	cgw-2	CacheMisses	41
29.5	cgw-3	CacheHits	0
29.5	cgw-3	CacheMisses	43
29.5	cgw-4	CacheHits	58
29.5	cgw-4	CacheMisses	55
29.5	cgw-5	CacheHits	0
29.5	cgw-5	CacheMisses	94
29.5	cgw-6	CacheHits	22
29.5	cgw-6	CacheMisses	40
29.5	cgw-7	CacheHits	0
29.5	cgw-7	CacheMisses	49
29.5	cgw-8	CacheHits	0
29.5	cgw-8	CacheMisses	95
29.5	leaf-1	CacheHits	0
29.5	leaf-1	CacheMisses	57
29.5	leaf-2	CacheHits	0
29.5	leaf-2	CacheMisses	45
29.5	leaf-3	CacheHits	0
29.5	leaf-3	CacheMisses	52
29.5	leaf-4	CacheHits	0
29.5	leaf-4	CacheMisses	40
29.5	leaf-5	CacheHits	0
29.5	leaf-5	CacheMisses	42
29.5	leaf-6	CacheHits	0
29.5	leaf-6	CacheMisses	0
29.5	leaf-7	CacheHits	0
29.5	leaf-7	CacheMisses	57
29.5	leaf-8	CacheHits	0
29.5	leaf-8	CacheMisses	53
29.5	leaf-9	CacheHits	0
29.5	leaf-9	CacheMisses	43
29.5	leaf-10	CacheHits	0
29.5	leaf-10	CacheMisses	50
29.5	leaf-11	CacheHits	0
29.5	leaf-11	CacheMisses	47
29.5	leaf-12	CacheHits	0
29.5	leaf-12	CacheMisses	39
29.5	leaf-13	CacheHits	0
29.5	leaf-13	CacheMisses	0
29.5	leaf-14	CacheHits	0
29.5	leaf-14	CacheMisses	49
29.5	leaf-15	CacheHits	0
29.5	leaf-15	CacheMisses	51
29.5	leaf-16	CacheHits	0
29.5	leaf-16	CacheMisses	45
